 1024, 0.001000
 4096, 0.000000
 4096, 0.000000
 4096, 0.002000
 20480, 0.002000
 65000, 0.002000
 1024, 0.004000
 4096, 0.004000
 20480, 0.004000
 65000, 0.004000
